STATE,COUNTY,YEAR,SEX,GEOID,perdrop,groups,CCR,CCRMinusOne,testval,uniqueid,a,b,c,rsq,n,reduce,diff,predCCR,AGE,POPULATION,cnty_year,PopMinusOne,predPop,numdiff,perdiff
28,099,1985,2,28099,0.9868512963799976,ccr9,1,1.0051020408163265,0.9949238578680204,28099_1985,0.0028710435993376773,0.9987863376400825,NA,0.9002148182948438,48,0.9897045590438198,0.005245927899834246,0.9947540721001658,9,650,28099_1985,646,642.6111305767071,7.388869423292931,0.011367491420450663
28,099,1985,2,28099,0.9868512963799976,ccr10,0.9982876712328768,1.0183946488294315,0.980256202622759,28099_1985,1.3893249783520286e-4,1.0025729488097246,NA,0.8966545758745452,48,0.9869547999795544,-0.006821815702823253,1.0051094869357,10,582,28099_1985,591,594.0197067789987,-12.019706778998739,-0.020652417146045942
28,099,1985,2,28099,0.9868512963799976,ccr11,0.8634423897581792,0.8936781609195402,0.9661670470605993,28099_1985,-0.0343591653900721,1.0454900507879132,NA,0.9213400462272797,48,0.9529458658475694,0.011815480911644527,0.8516269088465347,11,583,28099_1985,609,518.6407874875397,64.35921251246032,0.11039316039873125
28,099,1985,2,28099,0.9868512963799976,ccr12,0.9788617886178862,0.9918166939443536,0.9869382060157235,28099_1985,-0.01927249632879018,1.024912236906685,NA,0.8870440916549048,48,0.9676951725772961,0.019085561806361673,0.9597762268115245,12,607,28099_1985,622,596.9808130767683,10.0191869232317,0.016506074008618945
28,099,1985,2,28099,0.9868512963799976,ccr13,1.0294659300184161,1.0494505494505495,0.98095706420603,28099_1985,0.045680582210810394,0.9699792735225888,NA,0.8093910969911738,48,1.0333872726611852,-0.0550229110710696,1.0844888410894857,13,602,28099_1985,606,657.2002377002284,-55.2002377002284,-0.09169474701034618
28,099,1985,2,28099,0.9868512963799976,ccr14,0.8067632850241546,0.8538587848932676,0.9448439241917503,28099_1985,0.08968382894643985,0.9217396862363089,NA,0.8072800073200679,48,1.0805646866821113,-0.11588636534480734,0.922649650368962,14,559,28099_1985,573,528.6782496614152,30.32175033858482,0.054242844970634745
28,099,1985,2,28099,0.9868512963799976,ccr15,0.8368932038834952,0.8443579766536965,0.9911592322491164,28099_1985,-0.01808214315263236,1.0444982410743733,NA,0.7398458518927267,48,0.968596627223301,0.01905091552763405,0.8178422883558611,15,501,28099_1985,520,425.2779899450478,75.7220100549522,0.15114173663663114
28,099,1985,2,28099,0.9868512963799976,ccr16,0.6794871794871795,0.7138964577656676,0.9518007437854766,28099_1985,0.08558834747783181,0.9333041701840888,NA,0.627849376128333,48,1.0759835941587204,-0.08865369699670256,0.7681408764838821,16,431,28099_1985,434,333.3731403940048,97.62685960599521,0.22651243528073134
28,099,1985,2,28099,0.9868512963799976,ccr17,0.531615925058548,0.5251798561151079,1.012254980590934,28099_1985,0.40658328208992267,0.5811918732666721,NA,0.42814025904102726,48,1.4901706996880235,-0.25099170859055775,0.7826076336491058,17,265,28099_1985,262,205.04320001606573,59.956799983934275,0.22625207541107273
31,165,1980,1,31165,0.8713339640491958,ccr1,0.6067415730337079,0.8333333333333334,0.7280898876404495,31165_1980,-0.06992502068137155,1.0592175157550163,NA,0.856803035688519,48,0.8058876036562039,-0.06483143001312874,0.6715730030468366,1,72,31165_1980,84,56.41213225593428,15.587867744065719,0.21649816311202386
