GEOID,YEAR,mean_mig,mean_base,SSP2,Inundated,mean_inun
37055,2020,35451.46305609089,36015.332886571305,SSP2,0.9713134327372062,34982.17661722877
37055,2025,35602.717484708504,36230.25098981796,SSP2,0.9683711290577066,35084.329057054114
37055,2030,35803.206915897325,36125.11464348928,SSP2,0.9654288253782071,34876.22699691692
37055,2035,35763.98791819427,35739.89411861991,SSP2,0.9564329323184404,34182.81173262222
37055,2040,35649.1661218152,35287.66549643276,SSP2,0.9474370392586736,33432.84132029071
37055,2045,35691.05798495722,34956.72106170521,SSP2,0.9412299028586059,32902.311169164175
37055,2050,35913.571043976386,34854.61383796667,SSP2,0.9350227664585381,32589.857454619643
37055,2055,36271.62149649354,35016.48270216531,SSP2,0.9282866026774514,32505.331765306782
37055,2060,36697.34057706813,35416.9885555212,SSP2,0.9215504388963648,32638.541347728093
37055,2065,36686.647137412234,35987.81710749888,SSP2,0.9075010836705893,32658.983023994206
37055,2070,36136.14159560348,36694.40064203081,SSP2,0.8934517284448138,32784.67567786891
37055,2075,35122.05299009591,37558.6807999726,SSP2,0.8819076705341995,33123.2886926414
37055,2080,33585.54871798323,38584.47777015405,SSP2,0.8703636126235851,33582.52546322569
37055,2085,31492.946329570317,39732.663684471234,SSP2,0.8588176850289121,34123.11424552991
37055,2090,28814.148715039577,40957.705631880264,SSP2,0.8472717574342391,34702.307231197425
37055,2095,25223.750868016723,42243.57613607089,SSP2,0.8276378755796091,34962.38361014319
37055,2100,20841.717827450026,43580.71784245418,SSP2,0.8080039937249791,35213.39406610443
37057,2020,167504.49753897067,167486.99448515786,NA,1,167486.99448515786
37057,2025,170466.67871622942,170513.88170130976,NA,1,170513.88170130976
37057,2030,172598.1154377524,172755.21319749256,NA,1,172755.21319749256
37057,2035,174038.34977507897,174352.94848475684,NA,1,174352.94848475684
37057,2040,175043.45027752095,175585.62945035507,NA,1,175585.62945035507
37057,2045,175802.26524549155,176675.9129198227,NA,1,176675.9129198227
37057,2050,176660.4178587596,178035.60583929578,NA,1,178035.60583929578
37057,2055,177979.98566801008,180131.68532044112,NA,1,180131.68532044112
37057,2060,179945.29467906474,183294.6216134342,NA,1,183294.6216134342
37057,2065,182134.50245798763,187309.47472287243,NA,1,187309.47472287243
37057,2070,183943.12095054606,191888.08987417642,NA,1,191888.08987417642
37057,2075,184736.97578789722,196873.49076520812,NA,1,196873.49076520812
37057,2080,183672.3071974711,202194.9674091298,NA,1,202194.9674091298
37057,2085,179679.19848505006,208016.35481518036,NA,1,208016.35481518036
37057,2090,170989.90235331078,214294.28946155682,NA,1,214294.28946155682
37057,2095,155201.1524470488,221058.0397103883,NA,1,221058.0397103883
37057,2100,128671.47984894678,228158.0027631109,NA,1,228158.0027631109
37059,2020,42063.41288488754,42063.2471203127,NA,1,42063.2471203127
37059,2025,42291.43853193768,42309.77001931893,NA,1,42309.77001931893
37059,2030,42382.761263621294,42426.081092932465,NA,1,42426.081092932465
37059,2035,42358.272133256076,42431.36197258161,NA,1,42431.36197258161
37059,2040,42286.08414975402,42394.85840643164,NA,1,42394.85840643164
37059,2045,42245.32575319715,42396.47824586273,NA,1,42396.47824586273
37059,2050,42305.90935427837,42508.587728481485,NA,1,42508.587728481485
37059,2055,42597.95714901421,42862.84531252016,NA,1,42862.84531252016
37059,2060,43206.22656108261,43541.213190221235,NA,1,43541.213190221235
37059,2065,44074.31739266605,44479.09988505584,NA,1,44479.09988505584
37059,2070,45127.5394457371,45590.89841872019,NA,1,45590.89841872019
37059,2075,46324.26226003001,46817.24579714895,NA,1,46817.24579714895
37059,2080,47589.61491607384,48062.371685400656,NA,1,48062.371685400656
37059,2085,49005.50065592668,49378.16368949975,NA,1,49378.16368949975
37059,2090,50675.78355856654,50803.55752784772,NA,1,50803.55752784772
37059,2095,52739.573430399614,52376.099273862426,NA,1,52376.099273862426
37059,2100,55291.32907385784,54050.54834143839,NA,1,54050.54834143839
37061,2020,60579.730287905,60455.58476629951,SSP2,1,60455.58476629951
37061,2025,62022.09858258515,61746.43071016868,SSP2,1,61746.43071016868
37061,2030,63244.47459335448,62804.23556593128,SSP2,1,62804.23556593128
37061,2035,64258.69392298944,63648.30349825116,SSP2,1,63648.30349825116
37061,2040,65358.396575177336,64578.70193284907,SSP2,1,64578.70193284907
37061,2045,66504.16026171927,65560.42867834578,SSP2,1,65560.42867834578
37061,2050,67753.33778444442,66673.61904108064,SSP2,1,66673.61904108064
37061,2055,69221.89677813872,68080.14768907714,SSP2,1,68080.14768907714
37061,2060,70753.14254318285,69691.11276833767,SSP2,1,69691.11276833767
37061,2065,72170.51712924958,71426.7492708257,SSP2,1,71426.7492708257
37061,2070,73418.7484823661,73331.38876266892,SSP2,1,73331.38876266892
37061,2075,74287.82787888478,75344.0442579192,SSP2,1,75344.0442579192
37061,2080,74549.63709027112,77440.77641638147,SSP2,1,77440.77641638147
37061,2085,73953.65244366469,79711.02699397088,SSP2,1,79711.02699397088
37061,2090,71940.6360995784,82128.32153611879,SSP2,1,82128.32153611879
37061,2095,67707.55888569678,84635.77578573213,SSP2,1,84635.77578573213
37061,2100,60323.47927125881,87260.63236649577,SSP2,1,87260.63236649577
37063,2020,319174.7974596683,318896.19135805214,NA,1,318896.19135805214
37063,2025,336327.1989809477,336098.4164116742,NA,1,336098.4164116742
37063,2030,350618.5299315563,350841.2828517241,NA,1,350841.2828517241
37063,2035,360609.382466748,361824.49658920313,NA,1,361824.49658920313
37063,2040,367445.2835585974,370468.4044242197,NA,1,370468.4044242197
37063,2045,372306.89929325157,378362.7220616916,NA,1,378362.7220616916
37063,2050,375454.85480997676,386462.9070565632,NA,1,386462.9070565632
37063,2055,376202.3905940909,395198.75928865996,NA,1,395198.75928865996
37063,2060,372567.9732550008,404283.22289244895,NA,1,404283.22289244895
37063,2065,360977.9983903916,412603.6488030213,NA,1,412603.6488030213
37063,2070,337917.2552872093,420357.9340823174,NA,1,420357.9340823174
37063,2075,299242.350180542,428960.7826255254,NA,1,428960.7826255254
37063,2080,237770.65778701525,439975.40671287355,NA,1,439975.40671287355
37063,2085,139844.79899014384,453896.4875177258,NA,1,453896.4875177258
37063,2090,-16049.3765770472,469760.0474036911,NA,1,469760.0474036911
37063,2095,-261314.94114015583,486012.41507429373,NA,1,486012.41507429373
37063,2100,-641121.0599846899,501827.75225323474,NA,1,501827.75225323474
37065,2020,55248.788695745214,55245.31286923076,SSP2,1,55245.31286923076
37065,2025,56443.45105111946,56475.08975061105,SSP2,1,56475.08975061105
37065,2030,57366.434682712956,57453.91884604222,SSP2,1,57453.91884604222
37065,2035,58028.796571194034,58193.91037389613,SSP2,1,58193.91037389613
37065,2040,58590.17429198941,58871.77862054132,SSP2,1,58871.77862054132
37065,2045,59140.99672467556,59602.72346018852,SSP2,1,59602.72346018852
37065,2050,59881.63859913201,60625.80600325836,SSP2,1,60625.80600325836
37065,2055,60835.89289370911,62025.201335215796,SSP2,1,62025.201335215796
37065,2060,61813.75875979009,63703.24461822036,SSP2,1,63703.24461822036
37065,2065,62512.055295147904,65494.57323362164,SSP2,1,65494.57323362164
37065,2070,62657.18562413465,67338.71458753866,SSP2,1,67338.71458753866
37065,2075,61890.62080066229,69195.02469288859,SSP2,1,69195.02469288859
37065,2080,59784.27190796288,71129.43120332752,SSP2,1,71129.43120332752
37065,2085,55741.17366484924,73320.78736152871,SSP2,1,73320.78736152871
37065,2090,48533.341043053435,75669.46306457154,SSP2,1,75669.46306457154
37065,2095,36440.43198419831,78119.74292958538,SSP2,1,78119.74292958538
37065,2100,16989.366594411353,80643.15397790875,SSP2,1,80643.15397790875
37067,2020,381503.6719190284,381326.9503970935,NA,1,381326.9503970935
37067,2025,394911.5425877302,394630.9388997637,NA,1,394630.9388997637
37067,2030,406759.2337280197,406388.308645284,NA,1,406388.308645284
37067,2035,416481.2585464708,416027.4994454956,NA,1,416027.4994454956
37067,2040,425014.6218204091,424502.2966059709,NA,1,424502.2966059709
37067,2045,432747.82154194824,432201.34697260824,NA,1,432201.34697260824
37067,2050,440807.4206753866,440270.678641775,NA,1,440270.678641775
37067,2055,450385.21596058237,449956.4580848634,NA,1,449956.4580848634
37067,2060,461433.12841167196,461278.317549044,NA,1,461278.317549044
37067,2065,473027.76933449914,473378.6386934773,NA,1,473378.6386934773
37067,2070,484719.529207474,485908.2399561746,NA,1,485908.2399561746
37067,2075,496347.4591830154,498785.0132563924,NA,1,498785.0132563924
37067,2080,508137.53807212115,512312.4065721835,NA,1,512312.4065721835
37067,2085,520967.4999756847,527563.4060385658,NA,1,527563.4060385658
37067,2090,534449.5262832886,544379.4803578117,NA,1,544379.4803578117
37067,2095,547763.9588080549,562164.0854301129,NA,1,562164.0854301129
37067,2100,560334.2724382698,580446.2940686956,NA,1,580446.2940686956
37069,2020,65424.561951011725,65421.97203687795,NA,1,65421.97203687795
37069,2025,66724.5576523829,66832.29893846689,NA,1,66832.29893846689
37069,2030,67557.22358998786,67862.967716157,NA,1,67862.967716157
37069,2035,67961.98333318351,68542.35389792215,NA,1,68542.35389792215
37069,2040,68095.82222050044,69035.1203666752,NA,1,69035.1203666752
37069,2045,68081.96516804717,69482.4219944075,NA,1,69482.4219944075
37069,2050,68010.28750718608,70014.19155882992,NA,1,70014.19155882992
37069,2055,68007.61928712526,70821.60080380413,NA,1,70821.60080380413
37069,2060,68034.11899073,71954.12648357684,NA,1,71954.12648357684
37069,2065,67931.33189419573,73381.47630493123,NA,1,73381.47630493123
37069,2070,67420.1083180961,75032.56072160162,NA,1,75032.56072160162
37069,2075,66101.42850024725,76839.45120752737,NA,1,76839.45120752737
37069,2080,63407.287406894146,78788.8421587587,NA,1,78788.8421587587
37069,2085,58462.91347850281,80947.0801221133,NA,1,80947.0801221133
37069,2090,49838.965997003164,83310.78509703076,NA,1,83310.78509703076
37069,2095,35307.34614769278,85861.32439815423,NA,1,85861.32439815423
37069,2100,11341.052576778313,88570.85718874657,NA,1,88570.85718874657
37071,2020,220343.63950683438,220304.7454153274,NA,1,220304.7454153274
37071,2025,226424.00093181513,226478.90927591038,NA,1,226478.90927591038
37071,2030,231303.37423111635,231539.2215312564,NA,1,231539.2215312564
37071,2035,234718.83479387965,235235.17495425363,NA,1,235235.17495425363
37071,2040,237337.47292286466,238279.034873863,NA,1,238279.034873863
37071,2045,239526.5710986094,241104.6839274576,NA,1,241104.6839274576
37071,2050,241650.50677328196,244189.5440931721,NA,1,244189.5440931721
37071,2055,244039.43545183353,248031.85685270836,NA,1,248031.85685270836
37071,2060,246707.17358983992,252882.69112187874,NA,1,252882.69112187874
37071,2065,249132.5676306322,258538.8024151701,NA,1,258538.8024151701
37071,2070,250577.0489388265,264713.533546966,NA,1,264713.533546966
37071,2075,250336.9352686367,271362.6806005857,NA,1,271362.6806005857
37071,2080,247563.017286133,278670.47317567404,NA,1,278670.47317567404
37071,2085,241026.7674022869,286982.1075349254,NA,1,286982.1075349254
37071,2090,228381.6896492926,296061.0029180284,NA,1,296061.0029180284
37071,2095,206506.07553210662,305601.35056978505,NA,1,305601.35056978505
37071,2100,171322.732999025,315350.0492234909,NA,1,315350.0492234909
37073,2020,11544.807043959754,11708.291593802924,SSP2,0.9898881974952248,11589.89966153807
37073,2025,11472.721166193793,11816.299252446333,SSP2,0.989076210150052,11687.220482608513
37073,2030,11324.223709369922,11861.835693293078,SSP2,0.9882642228048791,11722.627832471459
37073,2035,11114.597549098713,11866.378356916464,SSP2,0.987003620845746,11712.158404602143
37073,2040,10848.46400609936,11832.638838237463,SSP2,0.985743018886613,11663.941129799181
37073,2045,10559.706300640892,11787.170866628097,SSP2,0.9849394600033762,11609.649708344206
37073,2050,10292.289600493896,11782.051899446406,SSP2,0.9841359011201394,11595.140263105937
37073,2055,10092.589532109394,11876.957982799766,SSP2,0.9834190130478807,11680.026297456094
37073,2060,9950.837225080475,12073.208167130853,SSP2,0.9827021249756221,11864.367321112526
37073,2065,9827.95078168832,12343.496262253571,SSP2,0.9817102399824934,12117.736677839965
37073,2070,9678.529257578803,12643.661359802149,SSP2,0.9807183549893647,12399.870769827756
37073,2075,9482.894522192588,12956.034016947697,SSP2,0.9799414211857099,12696.154387498129
37073,2080,9225.41047176882,13285.622172249321,SSP2,0.9791644873820551,13008.80942384217
37073,2085,8897.35024641268,13655.829286853294,SSP2,0.9784784349885953,13361.934469071637
37073,2090,8471.591261662601,14063.028060274388,SSP2,0.9777923825951356,13750.721713557941
37073,2095,7916.3279939290305,14511.33216993638,SSP2,0.9770189961779683,14177.8471898763
37073,2100,7183.471878359506,14985.267378234086,SSP2,0.976245609760801,14629.301489092775
37075,2020,8615.814016780094,8615.814016780094,NA,1,8615.814016780094
37075,2025,8607.08550381035,8607.181120780484,NA,1,8607.181120780484
37075,2030,8573.905357084801,8574.12613704357,NA,1,8574.12613704357
37075,2035,8530.236395592878,8530.714703741287,NA,1,8530.714703741287
37075,2040,8517.130553793882,8518.176922608302,NA,1,8518.176922608302
37075,2045,8527.292028657905,8529.494459423755,NA,1,8529.494459423755
37075,2050,8583.346539310814,8587.771538701754,NA,1,8587.771538701754
37075,2055,8686.122981703264,8694.685779197993,NA,1,8694.685779197993
37075,2060,8840.506889665767,8856.624942809909,NA,1,8856.624942809909
37075,2065,9021.083750414376,9050.799649044848,NA,1,9050.799649044848
37075,2070,9206.908700657717,9260.85436905372,NA,1,9260.85436905372
37075,2075,9392.895778205297,9489.904125147475,NA,1,9489.904125147475
37075,2080,9560.59252141763,9734.435127172259,NA,1,9734.435127172259
37075,2085,9692.017828540302,10003.831625904382,NA,1,10003.831625904382
37075,2090,9733.136384983765,10293.15525247534,NA,1,10293.15525247534
37075,2095,9600.20641640661,10606.574364514374,NA,1,10606.574364514374
37075,2100,9129.279691748898,10937.594239029064,NA,1,10937.594239029064
37077,2020,59575.80442052505,59575.189250756834,NA,1,59575.189250756834
37077,2025,60616.55620559882,60675.05231880537,NA,1,60675.05231880537
37077,2030,61241.186838454014,61391.1111366056,NA,1,61391.1111366056
37077,2035,61520.66255716137,61767.32897491688,NA,1,61767.32897491688
37077,2040,61566.504057084996,61883.513571530435,NA,1,61883.513571530435
37077,2045,61542.66547753604,61849.11372235068,NA,1,61849.11372235068
37077,2050,61768.20071927277,61891.79314219099,NA,1,61891.79314219099
37077,2055,62590.86523616747,62191.436695493336,NA,1,62191.436695493336
37077,2060,64437.42792059697,62877.63922264566,NA,1,62877.63922264566
37077,2065,67733.60135108746,63875.10051884666,NA,1,63875.10051884666
37077,2070,73202.1083704087,65086.19217093179,NA,1,65086.19217093179
37077,2075,82088.97614035329,66422.29558407317,NA,1,66422.29558407317
37077,2080,96578.07482667024,67891.57687910183,NA,1,67891.57687910183
37077,2085,120461.9527453102,69646.32700280877,NA,1,69646.32700280877
37077,2090,159474.32883642017,71653.4061665148,NA,1,71653.4061665148
37077,2095,222529.74163210977,73875.20776109074,NA,1,73875.20776109074
37077,2100,323403.30272839474,76223.92428683107,NA,1,76223.92428683107
37079,2020,21408.69758516641,21405.44515277856,SSP2,1,21405.44515277856
37079,2025,21720.700228706897,21767.068951273486,SSP2,1,21767.068951273486
37079,2030,21835.295911201538,21986.496036621178,SSP2,1,21986.496036621178
37079,2035,21790.984562544272,22100.600052030095,SSP2,1,22100.600052030095
37079,2040,21626.616013432333,22157.530750328402,SSP2,1,22157.530750328402
37079,2045,21335.77365540173,22166.661009173662,SSP2,1,22166.661009173662
37079,2050,20953.394740225198,22190.51327842429,SSP2,1,22190.51327842429
37079,2055,20494.67837089406,22288.102922051872,SSP2,1,22288.102922051872
37079,2060,19868.61466594703,22427.34483056785,SSP2,1,22427.34483056785
37079,2065,18995.762747803285,22607.993907568663,SSP2,1,22607.993907568663
37079,2070,17783.309243819942,22862.263509646808,SSP2,1,22862.263509646808
37079,2075,16075.055242459712,23202.879010074117,SSP2,1,23202.879010074117
37079,2080,13631.980958630926,23660.04768054823,SSP2,1,23660.04768054823
37079,2085,10022.758017753322,24250.855267886735,SSP2,1,24250.855267886735
37079,2090,4622.734539067997,24925.03030567781,SSP2,1,24925.03030567781
37079,2095,-3372.0289160163647,25658.1326740511,SSP2,1,25658.1326740511
37079,2100,-15041.381128396317,26457.91069642689,SSP2,1,26457.91069642689
37081,2020,539503.3725748102,539070.6225046894,NA,1,539070.6225046894
37081,2025,561925.5894741267,561060.9182840921,NA,1,561060.9182840921
37081,2030,582157.9331827385,580757.2695373336,NA,1,580757.2695373336
37081,2035,599146.5834983471,597043.7672259578,NA,1,597043.7672259578
37081,2040,613423.6004618808,610404.4468077541,NA,1,610404.4468077541
37081,2045,626223.1966927191,621986.8722097263,NA,1,621986.8722097263
37081,2050,639723.077636145,633855.2160812417,NA,1,633855.2160812417
37081,2055,655756.0278706476,647683.7389006027,NA,1,647683.7389006027
37081,2060,674899.6708449653,663846.7298243879,NA,1,663846.7298243879
37081,2065,696125.9720543884,681013.0750232748,NA,1,681013.0750232748
37081,2070,718946.6894412689,698298.2799561737,NA,1,698298.2799561737
37081,2075,743673.9472447329,715439.6075404455,NA,1,715439.6075404455
37081,2080,772656.1337288495,733892.9542322188,NA,1,733892.9542322188
37081,2085,809274.9316026814,755448.3538556778,NA,1,755448.3538556778
37081,2090,855481.3027140314,780078.6180660975,NA,1,780078.6180660975
37081,2095,912683.2747998456,806514.8693132675,NA,1,806514.8693132675
37081,2100,983231.4069635818,833423.6822878888,NA,1,833423.6822878888
37083,2020,53161.175212571754,53154.34793595553,SSP2,1,53154.34793595553
37083,2025,53877.82464830551,53892.92789950904,SSP2,1,53892.92789950904
37083,2030,54357.60297302299,54435.16924369901,SSP2,1,54435.16924369901
37083,2035,54555.81865050543,54760.65430368486,SSP2,1,54760.65430368486
37083,2040,54609.91906374147,55047.20894144621,SSP2,1,55047.20894144621
37083,2045,54532.928265045724,55368.381737717515,SSP2,1,55368.381737717515
37083,2050,54406.73566548571,55906.65407411872,SSP2,1,55906.65407411872
37083,2055,54218.022478686114,56816.8733796559,SSP2,1,56816.8733796559
37083,2060,53653.10706047999,58047.727916551245,SSP2,1,58047.727916551245
37083,2065,52150.98524017387,59444.8111928319,SSP2,1,59444.8111928319
37083,2070,48997.727438865026,60928.84300782217,SSP2,1,60928.84300782217
37083,2075,43169.102297314574,62464.77490414862,SSP2,1,62464.77490414862
37083,2080,33172.75809275577,64091.10424300805,SSP2,1,64091.10424300805
37083,2085,16570.219979305948,65973.21029964468,SSP2,1,65973.21029964468
37083,2090,-10965.399376884285,68008.79053522249,SSP2,1,68008.79053522249
37083,2095,-55827.28666797595,70184.93319128214,SSP2,1,70184.93319128214
37083,2100,-127951.5681996542,72448.6342436387,SSP2,1,72448.6342436387
37085,2020,135177.23094638734,135104.1423869861,SSP2,1,135104.1423869861
37085,2025,141455.59916992026,141477.54182984523,SSP2,1,141477.54182984523
37085,2030,147066.64511766218,147288.53618383378,SSP2,1,147288.53618383378
37085,2035,151771.86310757295,152265.0578108984,SSP2,1,152265.0578108984
37085,2040,156331.10601358736,157162.0243344119,SSP2,1,157162.0243344119
37085,2045,160598.77741831075,161838.69777719895,SSP2,1,161838.69777719895
37085,2050,164545.15816945635,166285.12802756662,SSP2,1,166285.12802756662
37085,2055,168515.43215272034,170861.12002374665,SSP2,1,170861.12002374665
37085,2060,172429.966947633,175487.1125023629,SSP2,1,175487.1125023629
37085,2065,176000.45703622745,179821.45912141484,SSP2,1,179821.45912141484
37085,2070,179674.77925647225,184181.91546822464,SSP2,1,184181.91546822464
37085,2075,184123.91806232676,188997.19404050475,SSP2,1,188997.19404050475
37085,2080,189850.54988756572,194324.72085233248,SSP2,1,194324.72085233248
37085,2085,197856.18037363223,200307.1316407043,SSP2,1,200307.1316407043
37085,2090,209282.67379047963,206672.55995146645,SSP2,1,206672.55995146645
37085,2095,226131.81258401144,213152.23183545165,SSP2,1,213152.23183545165
37085,2100,252030.13073621076,219793.4818116681,SSP2,1,219793.4818116681
37087,2020,59693.03728262029,59677.54992645337,NA,1,59677.54992645337
37087,2025,59370.658097057465,59362.517800958194,NA,1,59362.517800958194
37087,2030,58782.73789060283,58800.040309366166,NA,1,58800.040309366166
37087,2035,57980.720721591206,58043.939367146115,NA,1,58043.939367146115
37087,2040,57270.82268100023,57407.23204281166,NA,1,57407.23204281166
37087,2045,56753.475254553545,56999.81009424442,NA,1,56999.81009424442
37087,2050,56524.0044236518,56933.40112270667,NA,1,56933.40112270667
37087,2055,56660.42785758485,57309.09002404212,NA,1,57309.09002404212
37087,2060,57106.09675154327,58099.86529367115,NA,1,58099.86529367115
37087,2065,57689.68585946285,59170.950414738836,NA,1,59170.950414738836
37087,2070,58245.893284475605,60405.2647657036,NA,1,60405.2647657036
37087,2075,58707.636177956025,61797.29317722631,NA,1,61797.29317722631
37087,2080,59022.312681575946,63383.2212629754,NA,1,63383.2212629754
37087,2085,59146.46042076031,65233.42974429079,NA,1,65233.42974429079
37087,2090,58951.375566458024,67286.86273870282,NA,1,67286.86273870282
37087,2095,58420.20050815726,69470.08353952282,NA,1,69470.08353952282
37087,2100,57791.1626342727,71685.67646155751,NA,1,71685.67646155751
37089,2020,111531.59010901903,111473.14625437839,NA,1,111473.14625437839
37089,2025,110687.13462614582,110654.69548615726,NA,1,110654.69548615726
37089,2030,109361.32390427169,109458.07084012871,NA,1,109458.07084012871
37089,2035,107824.0178504023,108208.92977558152,NA,1,108208.92977558152
37089,2040,106445.4874934435,107385.5318495965,NA,1,107385.5318495965
37089,2045,105184.82296967783,107127.37482451706,NA,1,107127.37482451706
37089,2050,103775.20743054726,107494.00683919973,NA,1,107494.00683919973
37089,2055,101713.09335021506,108541.0166889152,NA,1,108541.0166889152
37089,2060,98044.02852019749,110239.38862285981,NA,1,110239.38862285981
37089,2065,91061.61369964211,112383.36699294896,NA,1,112383.36699294896
37089,2070,78224.20901931036,114920.61723809008,NA,1,114920.61723809008
37089,2075,55312.622221256905,117851.34298214126,NA,1,117851.34298214126
37089,2080,14762.314955526062,121112.50929393653,NA,1,121112.50929393653
37089,2085,-56757.61799905005,124716.3155104717,NA,1,124716.3155104717
37089,2090,-181705.12857202903,128552.91549763037,NA,1,128552.91549763037
37089,2095,-397559.1180469675,132596.20902465054,NA,1,132596.20902465054
37089,2100,-767633.6060478612,136805.40718180113,NA,1,136805.40718180113
37091,2020,24629.632492582652,24743.913124202496,SSP2,0.9960584177149006,24646.3829545681
37091,2025,24913.43687747755,25167.288731341407,SSP2,0.9958934326320436,25063.937564697342
37091,2030,25070.429913547356,25509.727673158977,SSP2,0.9957284475491865,25400.76153339711
37091,2035,25036.394407210693,25729.67715811052,SSP2,0.9955794288119173,25615.93728858671
37091,2040,24817.829699323695,25871.928737847593,SSP2,0.995430410074648,25753.7046329377
37091,2045,24389.676521515365,25965.042285208765,SSP2,0.9952831504056068,25842.569086037376
37091,2050,23796.30204388698,26145.823519965103,SSP2,0.9951358907365654,26018.647377581514
37091,2055,22978.48541691539,26504.40816778074,SSP2,0.9949518111294269,26370.608909447023
37091,2060,21675.710915634976,26991.209285916208,SSP2,0.9947677315222883,26849.984032394186
37091,2065,19512.906574872886,27542.490896599673,SSP2,0.994622105586424,27394.37028867088
37091,2070,15968.372283240577,28114.01878836064,SSP2,0.9944764796505599,27958.730433478588
37091,2075,10313.047340378349,28693.92145192558,SSP2,0.9942681211361455,28529.451370034185
37091,2080,1504.110735570884,29288.794689143193,SSP2,0.994059762621731,29114.8122961663
37091,2085,-12158.260620288924,30018.64993441689,SSP2,0.9937938065886904,29832.348386977505
37091,2090,-33527.35867034822,30922.517321907224,SSP2,0.9935278505556497,30722.38216860433
37091,2095,-66770.11833568764,31936.11954210839,SSP2,0.9933310523826397,31723.139233780315
37091,2100,-118115.69905302212,33006.95115057532,SSP2,0.9931342542096296,32780.3338146603
37093,2020,56543.879414367795,56538.508561079674,NA,1,56538.508561079674
37093,2025,59788.176228911536,59849.126240966965,NA,1,59849.126240966965
37093,2030,62644.221437192624,62831.49211549384,NA,1,62831.49211549384
37093,2035,64872.781319589274,65250.99967410815,NA,1,65250.99967410815
37093,2040,66961.25069936855,67617.07877623582,NA,1,67617.07877623582
37093,2045,68855.54545476711,69910.44048780613,NA,1,69910.44048780613
37093,2050,70497.19806813533,72130.5055331659,NA,1,72130.5055331659
37093,2055,71920.06161344994,74394.92578221558,NA,1,74394.92578221558
37093,2060,72887.75478660454,76572.58485271112,NA,1,76572.58485271112
37093,2065,73031.91714988757,78419.5918218124,NA,1,78419.5918218124
37093,2070,72413.7990950434,80167.42877874408,NA,1,80167.42877874408
37093,2075,71154.49931456266,82160.25824831492,NA,1,82160.25824831492
37093,2080,69038.64406837276,84545.57873983558,NA,1,84545.57873983558
37093,2085,65459.97023374306,87317.24516169164,NA,1,87317.24516169164
37093,2090,59535.89244325425,90227.67841662817,NA,1,90227.67841662817
37093,2095,50343.01765990919,93068.3947144452,NA,1,93068.3947144452
37093,2100,37024.5041763074,95881.43825107574,NA,1,95881.43825107574
37095,2020,5286.686928646241,5462.371261100571,SSP2,0.9776652814080288,5340.370736139019
37095,2025,5070.336223272484,5454.436033697036,SSP2,0.9721070624764439,5302.295790182891
37095,2030,4791.314771031142,5410.365262507861,SSP2,0.9665488435448589,5229.38228763225
37095,2035,4307.890075328251,5335.013995740088,SSP2,0.9384808436651733,5006.808435687664
37095,2040,3692.5284197700676,5242.339783168391,SSP2,0.9104128437854876,4772.693470084131
37095,2045,3044.1048127062722,5159.06062027361,SSP2,0.8847300907793509,4564.376170910846
37095,2050,2422.142147111047,5094.793024958393,SSP2,0.8590473377732142,4376.668384596049
37095,2055,1869.4145305984784,5043.191259856693,SSP2,0.8328307753974555,4200.12488742412
37095,2060,1421.2146140050004,5011.40714850194,SSP2,0.8066142130216967,4042.2722332201974
37095,2065,997.0344677443142,4994.556294443295,SSP2,0.7237549964010919,3614.835072909858
37095,2070,708.6565003238645,5000.849638472848,SSP2,0.640895779780487,3205.023428614022
37095,2075,632.7152682537014,5047.620910019002,SSP2,0.6103720350736391,3080.9266471285523
37095,2080,708.6542411508157,5129.227837741277,SSP2,0.5798482903667912,2974.1739926160326
37095,2085,904.3149245822012,5250.469760217653,SSP2,0.5530102725410018,2903.5637130662526
37095,2090,1205.5681892688185,5392.174737745527,SSP2,0.5261722547152123,2837.2127395779726
37095,2095,1591.708727909163,5550.141853056464,SSP2,0.4802548020826438,2665.48227717023
37095,2100,2075.724672549618,5719.781790154812,SSP2,0.4343373494500754,2484.3148621686487
37097,2020,175111.4344041646,175037.12742610538,NA,1,175037.12742610538
37097,2025,179692.3498863213,179600.99915760558,NA,1,179600.99915760558
37097,2030,183446.76318129478,183364.21360937812,NA,1,183364.21360937812
37097,2035,186382.42182494994,186331.85989071245,NA,1,186331.85989071245
37097,2040,188746.07727441934,188760.9130323998,NA,1,188760.9130323998
37097,2045,190584.94503579295,190709.89528439884,NA,1,190709.89528439884
37097,2050,192309.8927193711,192616.95555240737,NA,1,192616.95555240737
37097,2055,194467.06978688884,195066.52779515678,NA,1,195066.52779515678
37097,2060,197412.65327242878,198475.18555831834,NA,1,198475.18555831834
37097,2065,200996.9342513475,202766.09712899072,NA,1,202766.09712899072
37097,2070,204791.5039413922,207611.29405613118,NA,1,207611.29405613118
37097,2075,208540.10604802155,212912.1820234711,NA,1,212912.1820234711
37097,2080,211882.29362859557,218546.52094662059,NA,1,218546.52094662059
37097,2085,214754.12946166648,224712.91926204078,NA,1,224712.91926204078
37097,2090,216727.46320572635,231394.94174259834,NA,1,231394.94174259834
37097,2095,217371.7590500344,238688.76009675738,NA,1,238688.76009675738
37097,2100,215757.38577649847,246377.50524121092,NA,1,246377.50524121092
37099,2020,42331.3862682752,42329.75418365518,NA,1,42329.75418365518
37099,2025,43810.603208931345,43819.415040651955,NA,1,43819.415040651955
